J. Pajoy,29,Colombia,68,LM
Y. Merdji,24,France,68,ST
M. Al Mania,22,Saudi Arabia,61,ST
K. Ichimi,20,Japan,56,ST
Raphael Silva,26,Brazil,65,CB
R. Steer,36,Colombia,64,ST
Y. Hamza,27,Saudi Arabia,64,CB
J. Müller,24,Germany,68,RCB
T. Soares,31,England,62,RCM
M. Djetei,23,Cameroon,66,CB
S. Noreña,19,Colombia,52,CB
Basilio,34,Spain,66,GK
D. Davis,27,England,69,CM
M. Halsti,34,Finland,64,LCB
Xavier,25,Portugal,71,LM
F. Cernuto,26,Italy,63,CB
J. Hope,20,Australia,57,CM
H. Miyazawa,29,Japan,63,CB
Joan Jordán,23,Spain,78,LCM
A. Dzagoev,28,Russia,79,RDM
S. Pryce,18,England,52,ST
M. Gregoritsch,24,Austria,79,CAM
S. Montoya,26,Colombia,72,CAM
H. De la Fuente,21,Argentina,63,RB
J. Hou Sæter,20,Norway,60,RM
D. Konstantopoulos,39,Greece,64,GK
M. Vitzthum,26,Germany,64,LDM
N. Yeri,26,Argentina,67,CM
D. Kvande,23,Norway,64,RCB
Wang Chu,27,China PR,55,CAM
F. Nordkvelle,32,Norway,66,CM
M. Ureña,28,Costa Rica,68,ST
F. Reynero,29,Chile,64,RW
V. Arzayus,26,Colombia,55,ST
F. Al Ansari,31,Kuwait,70,LDM
Park Joo Ho,31,Korea Republic,70,LCM
D. Toth,31,Austria,69,CDM
E. McCue,17,Sweden,51,CB
D. Marcandella,21,Italy,65,CAM
J. Quiñones,20,Colombia,57,LCB
K. Wilson,18,England,62,RB
M. Pavone,36,Argentina,71,ST
F. Valot,25,France,67,RM
E. Mathoho,28,South Africa,71,CB
R. Shindo,22,Japan,65,RCB
M. Matras,27,Poland,64,CDM
A. Sigurðarson,24,Iceland,66,LW
A. Gasbarro,23,Italy,67,LCB
O. Mfulu,24,DR Congo,63,CDM
G. Bonaventura,28,Italy,82,CM
R. Steffen,26,Switzerland,75,RW
D. Haas,34,Germany,66,GK
A. Nurudeen,19,Ghana,56,GK
J. Bolton,23,England,64,RB
R. Harvey,18,England,56,RM
B. Moukandjo,29,Cameroon,77,CAM
A. Al Suwat,23,Saudi Arabia,64,CAM
F. Kaufmann,25,Germany,66,RM
R. Edwards,24,Australia,62,LM
Zhao Yingjie,25,China PR,55,CM
M. Benassi,23,Italy,77,RCM
J. Holland,29,Australia,67,RCM
Pablo Hernández,33,Spain,75,RM
H. Fukushima,25,Japan,60,GK
Emilio Piodão,26,Brazil,76,RDM
D. Camara Bos,19,Netherlands,55,RB
L. Jacot,18,Switzerland,53,GK
Rui Silva,24,Portugal,69,GK
D. Latza,28,Germany,77,LCM
Ricardo Vaz,23,Portugal,66,LM
A. Disasi,20,France,63,CB
A. Gómez,25,Peru,66,LWB
K. Murata,29,Japan,65,RM
H. Shipp,26,United States,66,LM
C. Ross,24,Chile,58,LB
E. Pantelakis,23,Greece,64,CB
Gus Outomouro,34,Brazil,73,ST
J. Ankersen,27,Denmark,68,LM
R. Pérez,28,Colombia,73,RCB
L. Blessing,21,Ghana,69,RW
S. Griffin,23,Republic of Ireland,62,LB
L. Saxton,28,England,58,GK
Nathan,23,Brazil,65,CB
S. Heaney,22,Republic of Ireland,54,LCB
V. Adebayor,21,Niger,54,CAM
H. Dean,26,England,71,LCB
S. Scappini,30,Italy,66,RS
A. Kovačević,24,Bosnia Herzegovina,60,RCB
S. Laitinen,18,Finland,51,RB
F. Lapis,24,France,60,LB
O. Valakari,18,Finland,57,CAM
V. Fischer,24,Denmark,77,LM
Frederico Rendel,30,Brazil,67,CAM
J. Fojut,30,Poland,69,CB
B. McKay,23,Scotland,71,LW
C. Devlin,20,Australia,54,CM
C. Songkrasin,24,Thailand,67,LW
M. Stajduhar,20,United States,56,GK
B. Morris,22,England,64,CM
A. Troffa,18,France,55,CM
B. Jeannot,26,France,72,ST
S. Rafn,26,Norway,64,LB
D. Gómez,30,Colombia,68,RB
Akieme,20,Spain,67,LB
S. Bywater,37,England,63,GK
M. Marrone,31,Australia,63,RB
Cidinho,25,Brazil,64,CAM
Tiago Pinto,30,Portugal,75,LB
A. Grünwald,29,Austria,73,CAM
Javi Castellano,30,Spain,71,CM
E. Seidou,26,France,62,LB
M. Kone,28,Ivory Coast,70,CM
M. de Fockert,23,Netherlands,65,GK
Brian Torres,21,Spain,61,CB
J. Hernández,29,Mexico,75,CDM
S. Tanabe,28,Japan,64,LM
Abdugheni Abduhamit,20,China PR,51,RM
M. El-Shenawy,29,Egypt,66,GK
T. Hlatshwayo,28,South Africa,74,LCB
E. Calvillo,20,United States,63,CM
J. Hernández,30,Mexico,79,ST
M. Boudjemaa,20,France,60,CDM
P. Schmidt,19,Austria,64,ST
M. Amini,25,Australia,65,CM
L. Capezzi,23,Italy,71,CM
S. Doumbia,21,Ivory Coast,60,LB
J. Rodríguez,24,Uruguay,74,LS
F. Preston,19,England,54,RM
J. Hernández,21,Venezuela,62,LB
M. Lumb,30,Denmark,67,LB
Flávio Rebeilo,26,Brazil,70,LB
J. Gradit,25,France,67,RB
J. Requena,19,Argentina,57,CM
D. Olsson,21,Sweden,59,GK
M. Morozyuk,30,Ukraine,75,RB
P. Aguilar,32,Mexico,74,RB
M. Alvir,24,Croatia,50,CM
M. Pode,32,Sweden,62,ST
C. Rocchia,20,France,62,LB
M. Ndockyt,19,Congo,66,CAM
Aridai,29,Spain,66,RM
C. John,18,England,54,CB
L. Öhman,26,Sweden,62,RCB
J. Angulo,20,Mexico,68,LB
A. Al Bishi,22,Saudi Arabia,57,CB
L. Del Pinto,28,Italy,64,CM
M. Kozáčik,34,Slovakia,75,GK
L. Vietto,24,Argentina,76,ST
E. Suliman,20,England,55,CB
A. Casco,21,Argentina,59,LM
O. Shannon,22,England,57,CAM
M. Lang,27,Switzerland,77,RB
Adama,22,Spain,75,RW
Redru,21,Spain,63,LB
G. Mancini,22,Italy,71,LCB
M. Mancosu,33,Italy,64,ST
M. Somma,23,Italy,68,CB
M. Camara,20,France,60,CM
Fábio Coentrão,30,Portugal,78,RW
Y. Pelé,35,France,75,GK
S. McWilliams,19,England,56,RB
Gabriel Boschilia,22,Brazil,76,RW
V. Wormgoor,29,Netherlands,73,RCB
Iban Salvador,22,Equatorial Guinea,67,CAM
Borja Fernández,22,Spain,63,LCM
F. De Col,24,Italy,68,RB
O. Ben-Harush,28,Israel,69,LB
P. Pellegri,17,Italy,67,ST
Q. Westberg,32,United States,65,GK
T. Thompson,22,United States,66,RM
G. Gunning,27,Republic of Ireland,65,CB
A. Appiah,17,England,58,RW
D. Louiserre,23,France,68,RDM
João Aurélio,29,Portugal,73,RB
J. Stryger Larsen,27,Denmark,73,LB
J. Shipley,20,Republic of Ireland,59,LM
D. Vicencio,25,Chile,67,CB
Yohan Tavares,30,Portugal,69,RCB
D. Campbell,17,Scotland,50,CM
Léo Gamalho,32,Brazil,71,ST
M. Knox,18,Scotland,53,ST
Breno Laranjeiro,30,Brazil,67,CAM
Héctor Rodas,30,Spain,67,CB
D. Ingham,19,New Zealand,56,RB
A. Aliev,21,Russia,58,ST
R. Mišlov,30,Croatia,63,RCM
K. Vollmann,24,Germany,68,LM
B. McNamee,26,Republic of Ireland,64,CAM
R. Meggiorini,32,Italy,74,ST
S. Warde,20,Republic of Ireland,53,CM
P. Waring,19,Japan,55,ST
M. Sarr,19,France,75,LCB
K. Yonekura,30,Japan,66,RB
C. Díaz,22,Chile,63,RB
C. Burke,34,Scotland,67,RM
Ning Weichen,21,China PR,52,ST
M. Jansen,25,Germany,66,CDM
A. Purzycki,20,Poland,60,RCM
J. Ruffels,24,England,61,LB
O. Mares,31,Mexico,65,LB
Han Chan Hee,21,Korea Republic,70,RCM
J. Andersson,21,Sweden,68,RWB
S. Moloney,18,England,54,GK
S. Ingelsson,20,Sweden,66,CM
M. Kamenz,19,Germany,59,GK
S. Bojang,20,Norway,56,RB
Y. Meriah,24,Tunisia,71,CB
Loureiro,21,Spain,65,RB
B. Leal,36,Chile,71,LDM
Mikel San José,29,Spain,77,CM
M. Sahanek,28,Austria,64,ST
M. Ristl,21,Germany,63,CDM
Keko,26,Spain,75,RM
A. Christensen,22,Denmark,81,LCB
M. Olsen,19,Norway,54,RB
C. Whelan,20,Republic of Ireland,57,RB
Oyarzabal,21,Spain,80,CAM
A. Rosati,35,Italy,69,GK
C. Blues,20,Scotland,52,CM
C. Lenz,23,Germany,66,LB
Luis Pérez,23,Spain,69,RB
L. Castellanos,34,Colombia,72,GK
P. Heigre,23,Norway,61,GK
Strefezza,21,Brazil,54,RW
Catena,23,Spain,67,RCB
O. Pineda,22,Mexico,75,RDM
M. Gaus,28,Germany,69,LB
Y. Kimoto,24,Japan,62,CB
M. Jensen,30,Denmark,74,CM
J. Gatt,26,United States,66,ST
O. Jackson,19,England,57,CB
N. Silva,28,Argentina,74,CAM
J. Maurer,29,United States,64,GK
A. Kanté,23,Gambia,62,LM
G. Prömel,23,Germany,69,RCM
C. Quenum,25,France,58,LB
K. Mavropanos,20,Greece,68,CB
A. Ciss,18,Senegal,61,CM
A. Høvenhoff,28,Denmark,56,CM
G. Lefebvre,24,France,63,LDM
L. Carillo,21,Italy,61,CB
S. Shome,20,Canada,58,CM
Viti,20,Spain,64,RM
T. Vassell,21,England,58,CB
G. Corral,27,Mexico,68,RB
P. Malicsek,21,Austria,63,CDM
J. Campbell,25,United States,65,CB
M. Lais,27,Germany,68,CDM
E. Hysaj,24,Albania,81,RB
T. Dieng,26,France,64,CAM
Rômulão Selva,26,Brazil,69,LS
C. Corvalán,29,Argentina,70,LB
R. Shotton,29,England,72,RB
J. Cork,29,England,78,RCM
Villalibre,20,Spain,68,ST
A. Bonnah,18,Sweden,55,CM
J. Irvine,25,Australia,71,CAM
Kim Chang Soo,32,Korea Republic,66,RB
M. Candlin,18,England,59,ST
A. Smárason,29,Iceland,65,CAM
Y. Sankharé,28,Senegal,76,LCM
M. Escudero,29,Argentina,67,CB
Kiko Casilla,31,Spain,79,GK
A. Vasyutin,23,Russia,68,GK
S. Medojević,27,Serbia,70,LDM
A. Reca,23,Poland,63,LB
S. Duggan,29,Republic of Ireland,59,CM
C. Klarer,18,Austria,61,CB
R. Hassan,27,Nigeria,71,RW
O. Ünlüçifçi,21,Germany,56,RM
Ricardo Almeida,21,Portugal,63,ST
Maicon Sampinho,26,Brazil,63,ST
M. Stępiński,23,Poland,73,LS
Y. Tasaka,32,Japan,62,RB
O. Khan,21,England,64,CAM
G. Martínez,29,Chile,64,ST
J. Mills,28,England,65,LB
M. Albæk,28,Denmark,70,LDM
A. Montalto,30,Italy,68,ST
N. Benezet,27,France,74,LM
M. Doucouré,20,France,62,CB
M. Havekotte,22,Netherlands,61,GK
M. Pongračić,20,Croatia,69,CB
A. Mangan,31,England,62,ST
R. Cunningham,20,Scotland,52,CM
M. Meza,25,Argentina,78,LM
D. Jones,31,England,65,LB
Mei Fang,28,China PR,69,CB
Bae Seul Gi,33,Korea Republic,65,CB
Hugo Díaz,21,Spain,55,CB
M. Pérez,27,Colombia,72,ST
L. Sapetti,29,Argentina,63,LB
A. Jones,20,England,62,RCB
M. Vallecilla,27,Colombia,62,LB
A. Nalic,20,Sweden,58,CAM
M. Guel,19,Ivory Coast,56,RW
R. Aabid,26,France,63,RM
T. Queen,19,Scotland,54,CB
B. Peacock-Farrell,21,Northern Ireland,68,GK
Marafona,31,Portugal,75,GK
D. Asprilla,29,Colombia,71,RW
E. Kılınç,23,Turkey,67,LM
F. Dimarco,20,Italy,64,LB
S. Aytaç,26,Turkey,67,LB
P. Bucha,20,Czech Republic,59,CM
K. Hafez,22,Egypt,66,LB
A. Pikk,25,Estonia,62,LB
F. Milo,26,Argentina,65,LB
Pietrson Mendes,34,Brazil,73,CAM
S. Baptiste,20,England,55,CM
C. Handke,29,Germany,67,CB
A. Semenov,29,Russia,74,CB
L. Kramer,18,Netherlands,61,CB
G. Della Bernardina,19,Italy,59,CB
Wallace,23,Brazil,77,RCB
H. Burgoyne,21,England,63,GK
Koke Vegas,22,Spain,68,GK
E. Zambataro,19,Italy,64,LB
S. Bouzar,18,France,57,CB
David García,36,Spain,72,RCB
J. Giraudon,26,France,70,RDM
Ibson,34,Brazil,68,CDM
Júlio César,23,Brazil,69,RCB
F. Heerkens,28,Netherlands,67,RCB
G. Cameron,32,United States,73,LDM
E. Celebi,18,Germany,59,CB
R. Niemeijer,23,Netherlands,66,CAM
Iuliano Alfaro,30,Brazil,64,ST
Elkeson,28,Brazil,79,ST
J. Saki,27,France,55,CM
J. Bizama,24,Chile,67,RB
K. Smith,27,England,70,CM
David Batanero,29,Spain,69,LCM
M. Cichocki,26,Poland,63,LCB
M. Ciani,34,France,69,CB
P. Sander,20,Germany,57,LM
C. Stanko,24,United States,64,CDM
T. Peay,26,United States,63,CB
Lee Rae Joon,21,Korea Republic,57,ST
K. Alexandersson,25,Sweden,59,ST
Raúl Cámara,34,Spain,68,RB
C. Walsh-O'Loghlen,19,Republic of Ireland,52,LM
T. Ryan,21,Republic of Ireland,54,GK
J. Wright,32,England,68,CB
A. Damen,28,Netherlands,65,GK
N. Al Dawsari,19,Saudi Arabia,60,CM
R. Matarrita,23,Costa Rica,71,LB
C. Colmán,24,Paraguay,67,ST
T. Thomas,22,England,62,CB
F. Al Sagour,22,Saudi Arabia,58,RB
Kwak Kwang Sun,32,Korea Republic,65,CB
P. Marie,23,France,58,RB
S. Dallas,27,Northern Ireland,69,LM
Luis Marleiro,26,Brazil,66,ST
Y. Toyoda,33,Japan,66,ST
M. Al Kuwaykibi,23,Saudi Arabia,67,RM
C. Coleman,21,Republic of Ireland,58,RDM
Diga,20,Portugal,63,RB
Mollejo,17,Spain,59,RW
J. Dudziak,22,Germany,70,RB
E. Gertmonas,22,Lithuania,63,GK
A. Lucoqui,20,Germany,63,LB
T. Clarke,20,Republic of Ireland,60,LB
A. Mitryushkin,22,Russia,69,GK
J. Caicedo,28,Colombia,69,LS
J. Sánchez,28,Mexico,71,RB
L. Malagón,21,Mexico,60,GK
F. Castillón,32,Argentina,66,RM
R. Neudecker,21,Germany,68,LM
T. Ogiwara,18,Japan,57,LB
B. Bourigeaud,24,France,77,LM
C. Goldson,25,England,73,RCB
Y. Kashiwagi,30,Japan,70,CAM
José Juan,39,Spain,68,GK
T. Söderström,24,Sweden,62,CAM
Kim Joon Beom,20,Korea Republic,57,LM
A. Mintzel,36,Germany,66,LB
Maurício,26,Brazil,74,CB
M. Andersen,19,Denmark,63,LCM
L. Fesser,23,Germany,59,CB
M. Wasielewski,24,Poland,57,RB
A. Kolarov,32,Serbia,82,LB
D. Hayes,23,Republic of Ireland,56,RB
F. Ogier,29,France,70,LCB
B. Figueroa,19,Mexico,65,LM
M. Wolfe,18,England,51,CM
Kim Oh Gyu,29,Korea Republic,67,RCB
D. Buitrago,27,Colombia,72,LAM
R. Ghezzal,26,Algeria,75,RM
L. Krejčí,25,Czech Republic,75,LW
J. Rodwell,27,England,68,CM
Y. Gazinskiy,28,Russia,75,CDM
J. Flum,30,Germany,70,RDM
D. Mesenhöler,22,Germany,67,GK
Shi Xiaodong,21,China PR,53,GK
M. Casco,30,Argentina,74,LB
A. Bates,17,England,53,CM
D. Hume,21,England,60,LB
M. Araujo,23,Peru,69,LCB
F. Meza,28,Argentina,71,CB
D. Drocco,29,Argentina,66,CM
Zheng Dalun,24,China PR,61,RM
D. Agazzi,25,Italy,67,RCM
S. Kerk,24,Germany,70,LM
D. Quaranta,21,Italy,60,CB
R. Laursen,26,Denmark,65,RWB
I. Saadi,26,Algeria,70,ST
P. Gibaud,30,France,68,RB
G. Kondogbia,25,Central African Rep.,82,CM
G. Tolino,18,Switzerland,52,GK
Zhu Jiayi,19,China PR,49,CB
S. May,25,Scotland,67,ST
A. McGowan,21,England,59,RB
M. Rubin,30,Italy,66,LB
A. Younes,24,Germany,75,LW
Daniel Amora,30,Brazil,70,RDM
D. Barreto,25,Paraguay,63,CAM
M. Cuisance,18,France,72,CM
T. Beugelsdijk,27,Netherlands,72,CB
T. Hernández,20,France,77,LB
I. Yagan,28,Armenia,67,LM
C. Coll,26,Republic of Ireland,58,LB
Rafa Navarro,24,Spain,70,RB
Tramontinaldo,34,Brazil,71,RB
R. Campbell,17,England,52,ST
H. Jele,31,South Africa,65,LCB
Joo Hyun Ho,22,Korea Republic,59,LW
S. Alakouch,19,France,68,RB
C. Falletti,25,Uruguay,72,RF
F. Jamnig,27,Austria,65,RM
M. Leverbe,21,France,55,CB
A. Omar,25,Kenya,63,LB
J. Svenningsen,23,Denmark,51,CB
N. Avellaneda,25,Argentina,65,GK
M. Rutten,25,Netherlands,67,RB
D. Origi,23,Belgium,77,ST
J. Mattock,28,England,68,LB
G. Pizarro,28,Argentina,79,LDM
S. Kobayashi,27,Japan,64,RM
Djavan,30,Brazil,74,LB
D. N'Doye,33,Senegal,74,RS
E. Lancini,24,Italy,66,CB
J. Valdés,37,Chile,73,RCM
C. Lines,32,England,66,CM
Kwon Kyung Won,26,Korea Republic,67,LCB
L. Zidane,20,France,62,GK
N. Mitrović,25,Slovenia,67,CB
R. Sukuta-Pasu,28,Germany,68,ST
Z. Vyner,21,England,65,RB
Liu Yu,23,China PR,53,GK
P. Vranjicán,32,Argentina,64,ST
A. Bouchalakis,25,Greece,71,CM
B. Leroy,29,France,70,GK
K. Molino,28,Trinidad & Tobago,72,CAM
J. Müller,28,Germany,65,RM
R. Cota,22,Mexico,64,LM
F. Tardieu,26,France,67,LDM
E. Skhiri,23,Tunisia,77,RCM
A. Rrahmani,24,Kosovo,70,CB
B. Maguire,20,Scotland,57,CB
L. Gray,22,Wales,55,GK
Kwon Chang Hoon,24,Korea Republic,75,RM
K. Pierie,17,Netherlands,68,LCB
Mello,25,Brazil,59,LM
J. Löhmannsröben,27,Germany,67,RDM
S. Mai,24,Germany,64,CAM
J. Clarke,17,England,61,LM
A. Coly,25,Senegal,65,RB
N. Mäenpää,33,Finland,69,GK
G. Shinnie,26,Scotland,74,CDM
N. Schouterden,29,Belgium,67,LM
O. Oularé,22,Belgium,70,ST
Isaac Becerra,30,Spain,69,GK
P. Olkowski,28,Poland,71,RB
L. Ardente,36,Argentina,72,GK
D. Janmaat,28,Netherlands,77,RB
R. Balanta,25,Colombia,55,ST
J. Hendrick,26,Republic of Ireland,75,CM
J. Bolado,20,Argentina,59,GK
B. Kololli,26,Kosovo,70,LW
E. Didot,34,France,74,RDM
S. Delev,28,Bulgaria,70,RM
Song Seung Min,26,Korea Republic,68,ST
D. Johnson,25,Jamaica,70,CM
P. Hercher,22,Germany,61,RM
R. Takae,20,Japan,48,CDM
D. Lopar,33,Switzerland,64,GK
S. Carruthers,25,Republic of Ireland,66,CAM
L. Shaw,22,England,80,LB
R. Grzyb,35,Poland,65,CDM
L. Sinisterra,19,Colombia,66,RW
S. Ujkani,29,Kosovo,72,GK
Cho Soo Hyuk,31,Korea Republic,64,GK
A. Settembrini,26,Italy,68,RCM
M. Saito,28,Japan,70,LM
G. Evans,23,England,68,CDM
B. Diaby,20,Spain,65,CB
M. Pérez,25,Mexico,73,CDM
C. Storm,23,United States,59,RB
Z. Feddal,28,Morocco,80,CB
A. Linnér,19,Sweden,55,ST
M. Emnes,30,Netherlands,68,ST
E. Marxen,27,Denmark,63,LCB
Qiu Tianyi,29,China PR,60,CB
R. Pich,29,Slovakia,69,LM
Ricardo Schutte,20,Portugal,63,ST
F. Salinas,36,Chile,63,CB
C. Pickel,21,Switzerland,65,LDM
E. Weeger,21,Germany,60,RB
S. Brown,33,England,65,GK
S. Bell,26,Germany,76,RCB
O. Hernández,25,Germany,71,LM
Aleix Vidal,28,Spain,77,RB
M. Irigoyemborde,23,France,58,CM
Luso,33,Spain,72,LCB
M. Wittek,29,Germany,69,CB
I. Dia,31,Senegal,70,RM
A. Rodriguez,25,Uruguay,67,RCM
M. Sylla,18,France,65,ST
T. Hagelskjaer,23,Denmark,56,GK
T. Al Kaabi,26,Saudi Arabia,58,CDM
C. Chastang,20,France,60,CDM
D. Walters,19,England,53,LM
A. Mehmedi,27,Switzerland,76,CAM
Y. Uchimura,33,Japan,48,CAM
E. Pisano,31,Italy,69,RB
Guille Lara,22,Spain,59,GK
T. Rönning,19,Sweden,56,GK
R. Serena,21,Italy,63,CM
F. Cobos,25,Argentina,62,LB
K. Koussou,26,Germany,61,RM
A. Suljic,20,Sweden,57,CB
S. Kiyine,20,Morocco,66,CM
S. Kutschke,29,Germany,68,ST
J. Marveaux,35,France,70,CDM
Martín,18,Spain,58,CB
J. Fortes,29,Cape Verde,67,RB
J. Urzúa,18,Chile,58,RCM
N. Fernández,39,Argentina,71,GK
K. Trapp,27,Germany,80,GK
Rodrigo Galo,31,Brazil,73,RB
B. Afobe,25,DR Congo,72,ST
K. Tokushige,34,Japan,59,GK
I. Zotko,21,Ukraine,65,CB
M. Soisalo,20,Finland,64,RM
S. Arias,26,Colombia,78,RB
J. Álvarez,22,Argentina,66,LM
G. Suazo,20,Chile,70,LM
K. Lejeune,33,France,62,LB
Abraham,32,Spain,67,LB
A. Skov Olsen,18,Denmark,65,RW
S. Handanovič,33,Slovenia,88,GK
N. Al Farshan,19,Saudi Arabia,52,CM
I. Al Talhi,23,Saudi Arabia,59,LM
S. Mensiro,29,Ghana,63,CB
S. Lletget,25,United States,72,RCM
H. Vetlesen,18,Norway,63,CDM
Arana,21,Brazil,74,LB
Rafa Páez,23,Spain,66,LCB
A. Ibrahim,27,Norway,67,CM
J. Góralski,25,Poland,73,CDM
José Rodríguez,23,Spain,73,RCM
B. Kısa,35,Turkey,69,CM
S. Dimitrievski,24,FYR Macedonia,71,GK
L. Collins,17,Wales,47,CM
M. Boadu,17,Netherlands,66,ST
B. Miranda,20,Bolivia,63,ST
Y. Hurtado,21,Colombia,66,RB
R. Kiernan,27,Republic of Ireland,64,CB
C. Reilly,24,Republic of Ireland,64,CM
J. Czerwiński,26,Poland,69,RCB
Porphirinho,30,Brazil,72,LDM
V. Ekani,21,Cameroon,57,CM
A. Bastoni,19,Italy,67,CB
L. Hrádecký,28,Finland,84,GK
J. Mahecha,30,Colombia,68,LDM
J. Paterson,26,England,71,LM
M. Platt,20,England,57,CB
A. Zreľák,24,Slovakia,68,ST
J. Valbuena,20,Colombia,51,CAM
S. Opsahl,18,Norway,52,CM
Kauã Abranches,34,Brazil,74,RAM
E. Zahavi,30,Israel,80,LS
A. Donnarumma,27,Italy,75,LS
André Ferreira,22,Portugal,67,GK
M. Abero,28,Uruguay,69,LB
L. De Bock,25,Belgium,69,LB
N. Samayoa,22,Guatemala,58,CB
B. San Juan,24,Chile,67,CB
M. Njie,22,Norway,67,LM
J. Papaleo,24,Argentina,62,GK
M. Sabitzer,24,Austria,81,LM
A. Pinga,20,Switzerland,61,ST
M. Yattara,24,Guinea,70,ST
Manu García,32,Spain,78,LCM
F. Muslera,32,Uruguay,81,GK
M. Boland,31,Germany,71,LCM
Casadesús,33,Spain,72,ST
P. Kammerbauer,21,Germany,67,CDM
F. Dagerstål,21,Sweden,68,RCB
H. Hansen,23,Germany,64,CB
L. Cueto,22,Germany,61,LM
Domingos Quina,18,Portugal,63,CAM
Wilson Manafá,23,Portugal,70,LB
I. Faraj,19,France,64,RM
J. Hopf,31,Sweden,76,GK
J. Reine-Adélaïde,20,France,70,RM
A. Santurro,26,Italy,68,GK
J. Hunt,27,England,69,RB
A. Čermák,23,Czech Republic,65,CAM
C. Psyché,29,France,64,CB
R. González,24,Mexico,64,RDM
Ricardo Rodrigues,23,Portugal,64,ST
S. Khaoui,23,Tunisia,72,CAM
E. Višća,28,Bosnia Herzegovina,82,RM
Zhang Yufeng,20,China PR,47,CM
E. Vignato,17,Italy,61,CAM
M. Diallo,27,Senegal,61,ST
D. van der Heijden,21,Netherlands,62,ST
M. Miloš,25,Croatia,69,RB
P. Onuachu,24,Nigeria,71,ST
Rubén Sánchez,23,Spain,61,ST
N. Zaniolo,18,Italy,66,CAM
L. Maniero,23,Italy,62,GK
C. Kum,32,Germany,66,RB
J. O'Sullivan,24,Republic of Ireland,64,RM
J. Pérez,20,United States,65,RW
T. Augello,23,Italy,65,LB
S. Cartwright,17,England,58,CB
C. O'Toole,20,Australia,56,LB
G. Carrasco,21,Argentina,66,RB
Y. Njie,24,Gambia,69,ST
A. Traoré,28,Ivory Coast,73,LB
J. Oswell,25,England,57,ST
I. Slimani,30,Algeria,76,ST
N. Flø,22,Denmark,63,GK
Dyego Sousa,28,Brazil,78,ST
N. Etheridge,28,Philippines,73,GK
M. Destro,27,Italy,76,ST
K. Adams Nuhu,23,Ghana,73,CB
D. Zamora,20,Mexico,63,CB
Han Seung Gyu,21,Korea Republic,66,LM
Jorge Miramón,29,Spain,72,RB
C. Tirard,22,France,63,LW
L. Sobiech,27,Germany,74,CB
L. O'Reilly,22,England,55,GK
A. Calver,22,Australia,60,RB
A. Gouiri,18,France,67,ST
C. Maghoma,20,DR Congo,60,CB
A. Sow,18,Senegal,55,RW
R. Kim,21,Russia,58,GK
P. Heerwagen,35,Germany,64,GK
Manu Vallejo,21,Spain,66,LM
G. Merebashvili,31,Georgia,66,LM
C. Trueman,22,England,65,GK
J. Pérez,18,Mexico,56,ST
M. Mandžukić,32,Croatia,84,ST
D. Rangelov,35,Bulgaria,66,LS
U. Bangura,30,Sierra Leone,66,CB
A. Al Sulayhim,24,Saudi Arabia,63,CDM
E. Kastrati,21,Albania,57,GK
N. Ravaglia,29,Italy,66,GK
C. Borthwick-Jackson,21,England,68,LB
Neto,25,Brazil,63,GK
A. Seck,26,Senegal,64,CB
Rubén Alcaraz,27,Spain,73,LCM
T. Goiginger,25,Austria,71,RW
M. Maignan,22,France,75,GK
K. Mahachi,24,Zimbabwe,70,LW
L. Nomenjanahary,32,Madagascar,67,RW
M. Mustacchio,29,Italy,69,RM
A. Plea,25,France,81,LW
M. Mevlja,28,Slovenia,75,LCB
A. Morales,28,United States,72,CM
F. Baise,38,Hong Kong,62,CB
I. Marconi,28,Italy,64,CB
Varela,33,Portugal,72,LM
R. Brégerie,31,France,71,CB
C. Norman,22,England,57,RB
R. Zapata,39,Colombia,69,GK
L. Šimić,21,Croatia,67,CB
M. Pektemek,29,Turkey,71,CF
F. Akammadu,19,Italy,57,ST
J. Cuero,30,Colombia,71,LM
M. Contreras,19,Chile,54,ST
S. Carrasco,29,United States,66,CDM
M. Peano,19,Argentina,60,GK
M. Arnold,24,Germany,78,LCM
V. Karakuş,20,Turkey,57,GK
H. Onyekuru,21,Nigeria,76,ST
O. Zanzala,21,Congo,60,LS
Cristian Rivero,20,Spain,67,GK
T. Anderson,24,England,64,RCB
Bae Il Hwan,29,Korea Republic,65,RW
Cleylton,25,Brazil,67,CB
N. Al Abed,28,Saudi Arabia,73,LM
N. Castrillón,22,Colombia,64,RB
B. Johnson,31,England,70,CM
V. Vasin,29,Russia,77,CB
W. Vaulks,24,England,70,CDM
S. Suganuma,28,Japan,63,CB
N. Leguizamón,23,Argentina,70,ST
Tete Morente,21,Spain,67,LM
A. Traoré,23,Mali,66,LW
R. Faty,31,Senegal,71,RDM
T. Diagouraga,31,France,65,CM
Yang Boyu,29,China PR,59,CB
A. Dozzell,19,England,64,CM
R. Mmaee,21,Belgium,65,ST
Genaro,20,Spain,61,CM
W. Sobota,31,Poland,71,LM
B. Lozano,21,Mexico,62,RW
F. Ayité,29,Togo,70,LW
D. Jastrzembski,18,Germany,66,LW
T. Rogne,28,Norway,67,CB
S. O'Donnell,32,Republic of Ireland,65,CM
O. Patrick,22,England,59,ST
F. Chafik,31,Morocco,73,RB
J. de Wijs,23,Netherlands,70,CB
L. Butelle,35,France,75,GK
Douglas,27,Brazil,72,RB
H. Kane,19,England,65,RCM
D. Chará,32,Colombia,74,LCM
